group	tsnr_mean	n_parcels	dataset	subject	session	task	run
subcortex_THA	27.667448714830986	14	things	06	10	things	3
cerebellum	30.667817654565987	88	things	06	10	things	4
cortex_Cont	39.69647643239741	128	things	06	10	things	4
cortex_Default	38.738998302299066	209	things	06	10	things	4
cortex_DorsAttn	41.97307570529485	122	things	06	10	things	4
cortex_Limbic	17.901515970198556	60	things	06	10	things	4
cortex_SalVentAttn	40.78705142085344	121	things	06	10	things	4
cortex_SomMot	40.609910172784176	194	things	06	10	things	4
cortex_Vis	32.687000246247955	162	things	06	10	things	4
subcortex_CAU	29.71527548330126	8	things	06	10	things	4
subcortex_PUT	28.96049752844088	8	things	06	10	things	4
subcortex_THA	27.89615039010627	14	things	06	10	things	4
cerebellum	29.95068767453534	88	things	06	10	things	5
cortex_Cont	37.19431764884528	128	things	06	10	things	5
cortex_Default	36.26866390234127	209	things	06	10	things	5
cortex_DorsAttn	41.01399768226723	122	things	06	10	things	5
cortex_Limbic	16.577506960879607	60	things	06	10	things	5
cortex_SalVentAttn	38.76946256089384	121	things	06	10	things	5
cortex_SomMot	38.701902656197646	194	things	06	10	things	5
cortex_Vis	32.570965151526366	162	things	06	10	things	5
subcortex_CAU	28.502246393615472	8	things	06	10	things	5
subcortex_PUT	28.34916257434057	8	things	06	10	things	5
subcortex_THA	27.485530952597426	14	things	06	10	things	5
cerebellum	30.476227158318352	88	things	06	10	things	6
cortex_Cont	36.57995174309293	128	things	06	10	things	6
cortex_Default	35.94243920506861	209	things	06	10	things	6
cortex_DorsAttn	40.622595252577774	122	things	06	10	things	6
cortex_Limbic	16.278420358961622	60	things	06	10	things	6
cortex_SalVentAttn	37.81878243000926	121	things	06	10	things	6
cortex_SomMot	38.054746649994165	194	things	06	10	things	6
cortex_Vis	33.25891320806676	162	things	06	10	things	6
subcortex_CAU	28.704270848133195	8	things	06	10	things	6
subcortex_PUT	28.156935465996497	8	things	06	10	things	6
subcortex_THA	27.066153610157016	14	things	06	10	things	6
cerebellum	37.36391463346706	88	things	06	11	things	1
cortex_Cont	47.02912693952121	128	things	06	11	things	1
cortex_Default	45.002367154301375	209	things	06	11	things	1
cortex_DorsAttn	50.48598128056731	122	things	06	11	things	1
cortex_Limbic	20.347442773827435	60	things	06	11	things	1
cortex_SalVentAttn	45.851247689804474	121	things	06	11	things	1
cortex_SomMot	49.9559092761569	194	things	06	11	things	1
cortex_Vis	39.562670831202496	162	things	06	11	things	1
subcortex_CAU	32.29232783472692	8	things	06	11	things	1
subcortex_PUT	30.58257102645535	8	things	06	11	things	1
subcortex_THA	29.902465424758102	14	things	06	11	things	1
cerebellum	39.37631239376881	88	things	06	11	things	2
cortex_Cont	46.83703478388005	128	things	06	11	things	2
cortex_Default	44.94861462953316	209	things	06	11	things	2
cortex_DorsAttn	51.03857694460126	122	things	06	11	things	2
cortex_Limbic	20.430589790783824	60	things	06	11	things	2
cortex_SalVentAttn	46.4478942669014	121	things	06	11	things	2
cortex_SomMot	49.136822051524156	194	things	06	11	things	2
cortex_Vis	40.585660695875355	162	things	06	11	things	2
subcortex_CAU	32.554262673050154	8	things	06	11	things	2
subcortex_PUT	30.81840658056928	8	things	06	11	things	2
subcortex_THA	29.96613109217021	14	things	06	11	things	2
cerebellum	36.32559740867803	88	things	06	11	things	3
cortex_Cont	43.869240735107184	128	things	06	11	things	3
cortex_Default	42.2124866708488	209	things	06	11	things	3
cortex_DorsAttn	48.06912738634907	122	things	06	11	things	3
cortex_Limbic	19.485014394584493	60	things	06	11	things	3
cortex_SalVentAttn	44.60935554451129	121	things	06	11	things	3
cortex_SomMot	46.89992312272514	194	things	06	11	things	3
cortex_Vis	37.59198605387553	162	things	06	11	things	3
subcortex_CAU	31.838677394675834	8	things	06	11	things	3
subcortex_PUT	29.931959037997803	8	things	06	11	things	3
subcortex_THA	29.824526199908828	14	things	06	11	things	3
cerebellum	31.515350418919617	88	things	06	11	things	4
cortex_Cont	39.97106861424169	128	things	06	11	things	4
cortex_Default	38.563296356524525	209	things	06	11	things	4
cortex_DorsAttn	43.64444537256545	122	things	06	11	things	4
cortex_Limbic	17.15350051815528	60	things	06	11	things	4
cortex_SalVentAttn	40.15658510950475	121	things	06	11	things	4
cortex_SomMot	41.76975673965745	194	things	06	11	things	4
cortex_Vis	34.28542928100064	162	things	06	11	things	4
subcortex_CAU	30.143611233113848	8	things	06	11	things	4
subcortex_PUT	29.222950475195358	8	things	06	11	things	4
subcortex_THA	28.12628344548446	14	things	06	11	things	4
cerebellum	28.377378729388287	88	things	06	11	things	5
cortex_Cont	36.70196889599626	128	things	06	11	things	5
cortex_Default	35.59560537588504	209	things	06	11	things	5
cortex_DorsAttn	38.84815924991463	122	things	06	11	things	5
cortex_Limbic	16.710636753418832	60	things	06	11	things	5
cortex_SalVentAttn	38.33490347421385	121	things	06	11	things	5
cortex_SomMot	37.52850660553452	194	things	06	11	things	5
cortex_Vis	31.13412338577565	162	things	06	11	things	5
subcortex_CAU	30.514478426468624	8	things	06	11	things	5
subcortex_PUT	29.647863081126754	8	things	06	11	things	5
subcortex_THA	28.526667861952145	14	things	06	11	things	5
cerebellum	31.6085198838172	88	things	06	11	things	6
cortex_Cont	39.01554653001575	128	things	06	11	things	6
cortex_Default	38.35792718364869	209	things	06	11	things	6
cortex_DorsAttn	42.771978895518885	122	things	06	11	things	6
cortex_Limbic	17.245237080913814	60	things	06	11	things	6
cortex_SalVentAttn	40.473240758479115	121	things	06	11	things	6
cortex_SomMot	41.016006140526606	194	things	06	11	things	6
cortex_Vis	34.80014344690799	162	things	06	11	things	6
subcortex_CAU	32.24722192788146	8	things	06	11	things	6
subcortex_PUT	29.775820282712463	8	things	06	11	things	6
subcortex_THA	29.176799014960174	14	things	06	11	things	6
cerebellum	29.25988418649106	88	things	06	12	things	1
cortex_Cont	38.482319324297706	128	things	06	12	things	1
cortex_Default	37.2567937196875	209	things	06	12	things	1
cortex_DorsAttn	41.270473853333776	122	things	06	12	things	1
cortex_Limbic	16.915246629423866	60	things	06	12	things	1
cortex_SalVentAttn	40.03666341003482	121	things	06	12	things	1
cortex_SomMot	40.255364449837366	194	things	06	12	things	1
cortex_Vis	32.763784259960815	162	things	06	12	things	1
subcortex_CAU	31.94474657182357	8	things	06	12	things	1
subcortex_PUT	30.082321314658053	8	things	06	12	things	1
subcortex_THA	29.347551251570724	14	things	06	12	things	1
cerebellum	35.10749790562465	88	things	06	12	things	2
cortex_Cont	45.0047698612134	128	things	06	12	things	2
cortex_Default	42.762255922737026	209	things	06	12	things	2
cortex_DorsAttn	49.30345658094449	122	things	06	12	things	2
cortex_Limbic	18.59144713399682	60	things	06	12	things	2
cortex_SalVentAttn	44.79967111248343	121	things	06	12	things	2
cortex_SomMot	47.1733040774309	194	things	06	12	things	2
cortex_Vis	38.923104808800744	162	things	06	12	things	2
subcortex_CAU	31.93497584672773	8	things	06	12	things	2
subcortex_PUT	30.1511589082279	8	things	06	12	things	2
subcortex_THA	29.389996221274252	14	things	06	12	things	2
cerebellum	31.11488557715039	88	things	06	12	things	3
cortex_Cont	39.76769584515296	128	things	06	12	things	3
cortex_Default	38.17721833376519	209	things	06	12	things	3
cortex_DorsAttn	43.611656090403514	122	things	06	12	things	3
cortex_Limbic	17.15005189433349	60	things	06	12	things	3
cortex_SalVentAttn	40.95853850989643	121	things	06	12	things	3
cortex_SomMot	41.51824290110891	194	things	06	12	things	3
cortex_Vis	34.58642887850133	162	things	06	12	things	3
subcortex_CAU	29.77048572645282	8	things	06	12	things	3
subcortex_PUT	29.055229097455438	8	things	06	12	things	3
subcortex_THA	29.00156188410852	14	things	06	12	things	3
cerebellum	30.423835418361026	88	things	06	12	things	4
cortex_Cont	38.70166232189088	128	things	06	12	things	4
cortex_Default	38.10305894918483	209	things	06	12	things	4
cortex_DorsAttn	41.920701073790205	122	things	06	12	things	4
cortex_Limbic	17.12158593763085	60	things	06	12	things	4
cortex_SalVentAttn	41.014627503396966	121	things	06	12	things	4
cortex_SomMot	40.62665517496238	194	things	06	12	things	4
cortex_Vis	33.977656332094796	162	things	06	12	things	4
subcortex_CAU	30.269971316934374	8	things	06	12	things	4
subcortex_PUT	29.388190490409812	8	things	06	12	things	4
subcortex_THA	28.798788758087845	14	things	06	12	things	4
cerebellum	28.776078664702563	88	things	06	12	things	5
cortex_Cont	37.31338802429366	128	things	06	12	things	5
cortex_Default	36.72019787614394	209	things	06	12	things	5
cortex_DorsAttn	40.956097224461125	122	things	06	12	things	5
cortex_Limbic	16.500003898743856	60	things	06	12	things	5
cortex_SalVentAttn	40.01103213153698	121	things	06	12	things	5
cortex_SomMot	39.67817398071569	194	things	06	12	things	5
cortex_Vis	32.388790825607906	162	things	06	12	things	5
subcortex_CAU	29.911385786185804	8	things	06	12	things	5
subcortex_PUT	29.1451021009254	8	things	06	12	things	5
subcortex_THA	28.778026676139202	14	things	06	12	things	5
cerebellum	29.526005299855026	88	things	06	12	things	6
cortex_Cont	37.02324223307078	128	things	06	12	things	6
cortex_Default	36.262812074819635	209	things	06	12	things	6
cortex_DorsAttn	39.7380764119078	122	things	06	12	things	6
cortex_Limbic	16.87806808418795	60	things	06	12	things	6
cortex_SalVentAttn	38.43729959290098	121	things	06	12	things	6
cortex_SomMot	37.499464815030386	194	things	06	12	things	6
cortex_Vis	33.02420492657186	162	things	06	12	things	6
subcortex_CAU	29.624469436831514	8	things	06	12	things	6
subcortex_PUT	28.817626227631287	8	things	06	12	things	6
subcortex_THA	27.900981008202926	14	things	06	12	things	6
cerebellum	31.831723155336757	88	things	06	13	things	1
cortex_Cont	40.757377060555996	128	things	06	13	things	1
cortex_Default	40.40585926675621	209	things	06	13	things	1
cortex_DorsAttn	43.17093240461224	122	things	06	13	things	1
cortex_Limbic	18.769482600854705	60	things	06	13	things	1
cortex_SalVentAttn	42.95783082984593	121	things	06	13	things	1
cortex_SomMot	43.47393493928426	194	things	06	13	things	1
cortex_Vis	34.49640493025653	162	things	06	13	things	1
subcortex_CAU	32.25553572354246	8	things	06	13	things	1
subcortex_PUT	30.386150599296585	8	things	06	13	things	1
subcortex_THA	29.5438886013672	14	things	06	13	things	1
cerebellum	32.46020688426073	88	things	06	13	things	2
cortex_Cont	41.14646700012645	128	things	06	13	things	2
cortex_Default	40.21005359856055	209	things	06	13	things	2
cortex_DorsAttn	45.06652818267342	122	things	06	13	things	2
cortex_Limbic	18.261832178539375	60	things	06	13	things	2
cortex_SalVentAttn	42.44874404320446	121	things	06	13	things	2
cortex_SomMot	43.013736352200915	194	things	06	13	things	2
cortex_Vis	36.400880351965206	162	things	06	13	things	2
subcortex_CAU	31.569531058123516	8	things	06	13	things	2
subcortex_PUT	30.21148002484762	8	things	06	13	things	2
subcortex_THA	29.5883144480797	14	things	06	13	things	2
cerebellum	35.90475161731761	88	things	06	13	things	3
cortex_Cont	45.680733050732165	128	things	06	13	things	3
cortex_Default	43.668352439782154	209	things	06	13	things	3
cortex_DorsAttn	50.3088819801609	122	things	06	13	things	3
cortex_Limbic	19.57110265615944	60	things	06	13	things	3
cortex_SalVentAttn	45.35788104939069	121	things	06	13	things	3
cortex_SomMot	48.742883417411264	194	things	06	13	things	3
cortex_Vis	38.473203082410144	162	things	06	13	things	3
subcortex_CAU	32.42766700195519	8	things	06	13	things	3
subcortex_PUT	30.284269482109853	8	things	06	13	things	3
subcortex_THA	29.716098814209793	14	things	06	13	things	3
cerebellum	30.217836867219113	88	things	06	13	things	4
cortex_Cont	39.932347769887194	128	things	06	13	things	4
cortex_Default	38.84695844176778	209	things	06	13	things	4
cortex_DorsAttn	43.22089950065806	122	things	06	13	things	4
cortex_Limbic	18.04676061470462	60	things	06	13	things	4
cortex_SalVentAttn	40.844607044566644	121	things	06	13	things	4
cortex_SomMot	41.69188327414354	194	things	06	13	things	4
cortex_Vis	33.364937145923335	162	things	06	13	things	4
subcortex_CAU	31.962199464457917	8	things	06	13	things	4
subcortex_PUT	29.96816609496423	8	things	06	13	things	4
subcortex_THA	29.16032185993483	14	things	06	13	things	4
cerebellum	35.34051917632282	88	things	06	13	things	5
cortex_Cont	42.76337098844584	128	things	06	13	things	5
cortex_Default	42.0572074915201	209	things	06	13	things	5
cortex_DorsAttn	47.72105257550585	122	things	06	13	things	5
cortex_Limbic	19.471404385712393	60	things	06	13	things	5
cortex_SalVentAttn	44.081701569565155	121	things	06	13	things	5
cortex_SomMot	47.187469547704936	194	things	06	13	things	5
cortex_Vis	36.994506663323335	162	things	06	13	things	5
subcortex_CAU	31.676883584251666	8	things	06	13	things	5
subcortex_PUT	30.164260409273012	8	things	06	13	things	5
subcortex_THA	29.48785406734452	14	things	06	13	things	5
cerebellum	27.02969718039984	88	things	06	13	things	6
cortex_Cont	34.84457193859187	128	things	06	13	things	6
cortex_Default	34.796520434438875	209	things	06	13	things	6
cortex_DorsAttn	37.95779053499349	122	things	06	13	things	6
cortex_Limbic	16.148796159910084	60	things	06	13	things	6
cortex_SalVentAttn	37.713025702070034	121	things	06	13	things	6
cortex_SomMot	37.30544101555598	194	things	06	13	things	6
cortex_Vis	29.648322695364584	162	things	06	13	things	6
subcortex_CAU	29.16416127813167	8	things	06	13	things	6
subcortex_PUT	28.36313063426214	8	things	06	13	things	6
subcortex_THA	27.86617145146435	14	things	06	13	things	6
cerebellum	36.08048262052389	88	things	06	14	things	1
cortex_Cont	44.865461956951755	128	things	06	14	things	1
cortex_Default	43.2070885814291	209	things	06	14	things	1
cortex_DorsAttn	47.50474760591777	122	things	06	14	things	1
cortex_Limbic	20.219917951805623	60	things	06	14	things	1
cortex_SalVentAttn	44.40597459805913	121	things	06	14	things	1
cortex_SomMot	45.94555446091201	194	things	06	14	things	1
cortex_Vis	38.22412435521755	162	things	06	14	things	1
subcortex_CAU	30.327238466566303	8	things	06	14	things	1
subcortex_PUT	29.875412755452878	8	things	06	14	things	1
subcortex_THA	29.328039016233795	14	things	06	14	things	1
cerebellum	36.48187632246249	88	things	06	14	things	2
cortex_Cont	45.28277367999806	128	things	06	14	things	2
cortex_Default	44.14544164872309	209	things	06	14	things	2
cortex_DorsAttn	48.59866237695863	122	things	06	14	things	2
cortex_Limbic	20.150237320973968	60	things	06	14	things	2
cortex_SalVentAttn	45.44586522737713	121	things	06	14	things	2
cortex_SomMot	46.56927879809302	194	things	06	14	things	2
cortex_Vis	38.55032150589406	162	things	06	14	things	2
subcortex_CAU	31.142158298662824	8	things	06	14	things	2
subcortex_PUT	30.134897360745267	8	things	06	14	things	2
subcortex_THA	29.320638108393247	14	things	06	14	things	2
cerebellum	34.58160706252359	88	things	06	14	things	3
cortex_Cont	40.088356024170544	128	things	06	14	things	3
cortex_Default	39.26228226357248	209	things	06	14	things	3
cortex_DorsAttn	44.56786019825382	122	things	06	14	things	3
cortex_Limbic	17.898345324330805	60	things	06	14	things	3
cortex_SalVentAttn	41.19120043076808	121	things	06	14	things	3
cortex_SomMot	41.45996983035302	194	things	06	14	things	3
cortex_Vis	36.09770598482725	162	things	06	14	things	3
subcortex_CAU	30.285423189333486	8	things	06	14	things	3
subcortex_PUT	29.646295867991295	8	things	06	14	things	3
subcortex_THA	29.016746966427856	14	things	06	14	things	3
cerebellum	32.05485067261987	88	things	06	14	things	4
cortex_Cont	37.49273016749483	128	things	06	14	things	4
cortex_Default	37.268833164579114	209	things	06	14	things	4
cortex_DorsAttn	41.967325743272625	122	things	06	14	things	4
cortex_Limbic	17.274192243857648	60	things	06	14	things	4
cortex_SalVentAttn	39.93782948171133	121	things	06	14	things	4
cortex_SomMot	40.37506677497488	194	things	06	14	things	4
cortex_Vis	33.91949549170117	162	things	06	14	things	4
subcortex_CAU	29.478126683792702	8	things	06	14	things	4
subcortex_PUT	29.467239168440862	8	things	06	14	things	4
subcortex_THA	28.91580477700888	14	things	06	14	things	4
cerebellum	34.196562033343646	88	things	06	14	things	5
cortex_Cont	42.518570058192914	128	things	06	14	things	5
cortex_Default	41.14607389584026	209	things	06	14	things	5
cortex_DorsAttn	45.657203197278726	122	things	06	14	things	5
cortex_Limbic	18.868337931123115	60	things	06	14	things	5
cortex_SalVentAttn	43.05462092744055	121	things	06	14	things	5
cortex_SomMot	44.15280478103159	194	things	06	14	things	5
cortex_Vis	37.11047808254907	162	things	06	14	things	5
subcortex_CAU	30.304422653675683	8	things	06	14	things	5
subcortex_PUT	29.5083006277786	8	things	06	14	things	5
subcortex_THA	29.033743977582045	14	things	06	14	things	5
cerebellum	28.061980871086316	88	things	06	14	things	6
cortex_Cont	35.333792404459146	128	things	06	14	things	6
cortex_Default	35.02120502437547	209	things	06	14	things	6
cortex_DorsAttn	37.66261920913471	122	things	06	14	things	6
cortex_Limbic	16.489919391658223	60	things	06	14	things	6
cortex_SalVentAttn	37.524157733828595	121	things	06	14	things	6
